77:9,3,1,-2.0,45.4,6,07:32:03, 
77:9,4,1,-2.8,32.1,5,07:32:03, 
49:102,1,1,2.9,43.6,6,07:32:05, 
49:102,2,1,3.4,55.6,8,07:32:05, 
49:102,3,1,3.9,37.9,5,07:32:05, 
54:40,1,1,24.6,50.2,4,07:32:06, 
54:40,2,1,24.2,83.4,10,07:32:06,*
54:40,3,1,23.4,47.7,4,07:32:06, 
38:39,2,1,2.8,13.2,2,07:32:08, 
57:19,1,1,-0.0,38.0,6,07:32:14, 
57:19,2,1,-0.1,39.5,6,07:32:14, 
57:19,3,1,-0.2,38.2,6,07:32:14, 
46:8,1,1,-0.0,16.8,3,07:32:15, 
46:8,2,1,0.0,23.6,4,07:32:15, 
83:12,1,1,1.3,11.7,2,07:32:15, 
115:12,1,1,1.0,122.2,18,07:32:15, 
115:12,2,1,3.0,32.7,5,07:32:15, 
115:12,3,1,5.0,50.4,7,07:32:15, 
3:2,3,1,-0.3,17.7,3,07:32:16, 
42:39,3,1,-3.2,28.0,5,07:32:23, 
42:39,4,1,-4.4,34.4,6,07:32:23, 
26:14,1,1,-0.2,52.1,8,07:32:24, 
26:14,2,1,-0.5,30.1,5,07:32:24, 
130:20,4,1,337.6,343.4,1,07:32:27,*
131:130,4,1,3.4,16.9,2,07:32:27, 
8:7,2,1,-0.1,20.8,3,07:32:29, 
8:7,3,1,-0.2,10.2,2,07:32:29, 
10:7,1,1,-0.1,10.3,2,07:32:29, 
86:41,1,1,0.3,10.7,2,07:32:33, 
86:41,2,1,1.0,66.2,10,07:32:33,*
48:86,2,1,5.0,66.2,8,07:32:33,*
108:48,2,1,-0.0,36.2,5,07:32:33, 
108:48,2,2,53.5,66.0,1,07:32:33, 
86:41,3,1,1.7,19.5,3,07:32:33, 
5:6,2,1,-0.3,30.6,5,07:32:36,*
5:6,3,1,-0.5,29.8,5,07:32:36,*
5:6,4,1,-0.8,9.6,2,07:32:36, 
11:6,2,1,-1.5,17.3,3,07:32:36, 
24:32,1,1,5.2,15.6,2,07:32:43, 
24:32,2,1,8.2,31.7,4,07:32:43,*
24:32,3,1,11.8,33.7,5,07:32:43,*
60:33,1,1,0.7,36.2,5,07:32:44, 
60:33,2,1,2.2,13.4,2,07:32:44, 
60:33,2,2,48.4,70.0,3,07:32:44, 
60:33,3,1,3.7,27.3,3,07:32:44, 
60:33,3,2,43.5,94.7,6,07:32:44, 
12:48,1,1,0.0,89.3,13,07:32:52, 
12:48,1,2,108.4,140.2,3,07:32:52, 
12:48,2,1,0.0,97.1,14,07:32:52, 
12:48,3,1,-0.0,62.5,9,07:32:52, 
108:48,1,1,0.0,99.8,15,07:32:52,*
109:108,1,1,3.6,39.8,4,07:32:52, 
108:48,2,1,-0.0,89.8,13,07:32:52, 
108:48,3,1,-0.0,78.0,12,07:32:52, 
48:12,1,1,-3.4,32.5,6,07:32:53, 
48:12,2,1,-5.7,22.3,5,07:32:53, 
48:12,3,1,-8.0,98.9,18,07:32:53, 
128:42,1,1,0.9,23.5,4,07:32:53, 
128:42,2,1,2.6,13.0,2,07:32:53, 
37:14,1,1,0.1,43.3,7,07:32:56, 
37:14,2,1,0.3,37.2,6,07:32:56, 
37:14,3,1,0.5,17.3,3,07:32:56, 
89:14,1,1,-0.2,10.2,2,07:32:56, 
89:14,2,1,-0.5,16.8,3,07:32:56, 
89:14,3,1,-0.8,23.3,4,07:32:56, 
15:16,1,1,12.1,37.7,4,07:32:58,*
15:16,2,1,18.3,48.6,6,07:32:58,*
15:16,3,1,24.7,37.6,3,07:32:58, 
123:8,2,1,-0.0,45.5,7,07:33:00,*
41:123,2,1,1.8,28.8,4,07:33:00, 
123:8,3,1,0.0,50.5,8,07:33:00,*
41:123,3,1,8.3,27.0,3,07:33:00, 
57:17,1,1,0.2,64.0,10,07:33:00, 
57:17,2,1,0.5,46.3,7,07:33:00, 
90:40,1,1,0.8,151.5,23,07:33:00, 
90:40,2,1,2.5,125.0,18,07:33:00, 
90:40,2,2,155.3,168.8,2,07:33:00,*
90:40,3,1,4.2,21.0,3,07:33:00, 
2:9,1,1,0.1,23.3,4,07:33:06, 
2:9,2,1,0.4,21.5,4,07:33:06, 
2:9,3,1,0.7,11.1,2,07:33:06, 
23:22,1,1,2.8,87.6,13,07:33:07,*
78:23,1,1,0.6,91.6,14,07:33:07, 
23:22,2,1,3.5,58.6,9,07:33:07, 
10:6,2,1,-0.0,50.3,8,07:33:08, 
10:6,3,1,-0.0,45.4,7,07:33:08, 
19:134,1,1,-0.6,27.1,4,07:33:10, 
25:24,1,1,-0.3,10.1,2,07:33:14, 
25:24,2,1,-0.8,16.3,3,07:33:14, 
42:75,1,1,5.4,35.7,5,07:33:15, 
42:75,2,1,6.3,36.5,5,07:33:15, 
21:20,1,1,-0.0,55.4,9,07:33:21, 
21:20,2,1,-0.1,74.1,12,07:33:21,*
21:20,3,1,-0.2,23.0,4,07:33:21, 
50:40,1,1,22.4,32.8,2,07:33:23, 
50:40,3,1,21.3,31.6,2,07:33:23, 
50:40,4,1,20.5,32.3,2,07:33:23, 
133:130,1,1,-0.0,48.8,8,07:33:23, 
133:130,2,1,-0.1,16.7,3,07:33:23, 
78:23,1,1,0.6,118.8,19,07:33:24,*
55:78,1,1,3.9,21.7,3,07:33:24, 
78:23,2,1,1.8,115.6,18,07:33:24,*
89:14,3,1,-0.8,43.8,7,07:33:24, 
40:7,1,1,0.0,38.1,6,07:33:27, 
40:7,2,1,0.1,29.7,5,07:33:27, 
40:7,3,1,0.2,48.1,8,07:33:27, 
40:7,4,1,0.3,41.7,6,07:33:27, 
63:54,1,1,24.2,47.4,4,07:33:31, 
63:54,2,1,24.0,48.8,4,07:33:31, 
63:54,3,1,23.9,34.3,2,07:33:31, 
101:102,1,1,1.8,12.2,2,07:33:32, 
130:75,1,1,0.1,44.0,7,07:33:33, 
18:19,1,1,0.2,48.9,8,07:33:34, 
18:19,2,1,0.5,49.5,8,07:33:34, 
18:19,3,1,0.8,41.4,7,07:33:34, 
36:24,1,1,9.2,34.9,4,07:33:34, 
36:24,2,1,9.9,20.3,2,07:33:34, 
36:24,3,1,11.5,35.0,3,07:33:34, 
36:24,4,1,12.1,22.7,2,07:33:34, 
114:31,1,1,-0.3,32.1,5,07:33:34,*
113:114,1,1,1.2,64.2,9,07:33:34, 
114:31,3,1,-1.6,15.2,3,07:33:34, 
111:12,1,1,-1.5,94.5,15,07:33:34, 
111:12,2,1,-4.4,85.0,14,07:33:34, 
111:12,3,1,-7.3,34.4,7,07:33:34, 
133:18,2,1,10.5,44.8,6,07:33:40, 
133:18,3,1,7.5,34.8,5,07:33:40, 
37:2,1,1,13.7,83.2,11,07:33:41, 
37:2,2,1,13.7,50.3,6,07:33:41, 
37:2,3,1,13.7,58.5,7,07:33:41, 
18:17,2,1,3.1,26.3,4,07:33:41, 
86:48,2,1,-0.2,43.9,6,07:33:44, 
86:48,3,1,-0.4,25.5,4,07:33:44, 
110:48,1,1,-0.0,34.4,6,07:33:44, 
110:48,2,1,0.0,63.7,10,07:33:44, 
110:48,3,1,-0.0,77.5,12,07:33:44,*
71:110,3,1,0.0,14.5,2,07:33:44, 
124:42,1,1,18.6,53.0,6,07:33:45, 
124:42,2,1,17.4,49.7,6,07:33:45, 
124:42,3,1,16.3,89.5,11,07:33:45, 
124:42,4,1,15.1,115.2,14,07:33:45, 
14:37,2,1,-0.3,10.1,2,07:33:47, 
87:37,1,1,-0.1,36.9,6,07:33:47, 
87:37,2,1,-0.4,23.8,4,07:33:47, 
27:6,1,1,0.1,27.4,4,07:33:50, 
27:6,2,1,0.3,18.4,3,07:33:50, 
80:33,2,1,-1.0,9.5,2,07:33:54, 
142:33,1,1,-0.4,16.4,3,07:33:54, 
142:33,2,1,-1.2,11.6,2,07:33:54, 
131:130,1,1,0.5,18.5,3,07:33:55, 
131:130,1,2,44.0,57.5,1,07:33:55, 
131:130,2,1,1.5,22.7,3,07:33:55, 
131:130,3,1,2.4,12.8,2,07:33:55, 
131:130,4,1,3.4,29.8,4,07:33:55, 
131:130,5,1,4.4,22.2,3,07:33:55, 
131:130,6,1,5.3,15.7,2,07:33:55, 
131:130,7,1,6.3,23.0,3,07:33:55, 
17:16,1,1,22.9,38.4,2,07:33:56, 
17:16,2,1,19.6,36.6,3,07:33:56, 
17:16,3,1,16.2,25.1,2,07:33:56, 
83:41,2,1,26.5,66.8,7,07:33:56, 
83:41,3,1,25.8,68.2,7,07:33:56, 
83:41,4,1,25.6,73.4,8,07:33:56, 
94:41,1,1,0.3,152.1,23,07:33:56,*
58:94,1,1,6.4,38.6,5,07:33:56,*
59:58,1,1,4.3,30.2,4,07:33:56,*
94:41,2,1,1.0,67.3,10,07:33:56, 
94:41,3,1,1.7,32.8,5,07:33:56, 
145:22,1,1,-0.0,64.9,10,07:33:57, 
145:22,3,1,-0.0,38.1,6,07:33:57, 
145:22,4,1,0.0,40.0,6,07:33:57, 
31:32,1,1,-0.7,148.2,23,07:33:58,*
72:31,1,1,1.1,128.1,17,07:33:58,*
98:72,1,1,9.7,60.5,10,07:33:58, 
31:32,2,1,-2.1,13.8,3,07:33:58, 
54:40,1,1,24.6,74.9,7,07:33:58, 
54:40,2,1,24.2,73.6,6,07:33:58, 
54:40,3,1,23.4,44.1,3,07:33:58, 
87:20,1,1,-0.1,78.4,13,07:34:00,*
87:20,2,1,-0.2,79.8,13,07:34:00,*
87:20,3,1,-0.3,22.5,4,07:34:00, 
130:20,1,1,2.1,19.9,3,07:34:00, 
130:20,2,1,2.2,20.8,3,07:34:00, 
130:20,3,1,2.3,17.1,3,07:34:00, 
130:20,4,1,2.4,62.7,9,07:34:00, 
130:20,5,1,68.0,79.5,2,07:34:00, 
130:20,6,1,2.5,10.7,2,07:34:00, 
137:133,1,1,0.1,160.4,25,07:34:00, 
72:31,1,1,1.1,128.1,18,07:34:02,*
98:72,1,1,7.6,60.5,10,07:34:02, 
72:31,2,1,3.3,20.1,3,07:34:02, 
77:9,1,1,-0.4,29.5,5,07:34:03, 
77:9,2,1,-1.2,35.3,6,07:34:03, 
77:9,3,1,-2.0,69.5,11,07:34:03,*
23:77,3,1,6.6,17.1,2,07:34:03, 
77:9,4,1,-2.8,54.5,9,07:34:03, 
112:89,2,1,2.0,18.8,3,07:34:03, 
39:23,3,1,-3.7,21.6,4,07:34:05, 
39:23,4,1,-5.1,18.0,4,07:34:05, 
49:102,1,1,2.9,29.0,4,07:34:05, 
49:102,2,1,3.4,29.1,4,07:34:05, 
49:102,3,1,3.9,32.4,4,07:34:05, 
38:39,1,1,2.8,19.6,3,07:34:08, 
38:39,2,1,2.8,36.8,6,07:34:08, 
46:8,1,1,-0.0,10.4,2,07:34:11, 
20:18,1,1,16.0,49.2,5,07:34:14, 
20:18,2,1,17.8,75.5,9,07:34:14, 
20:18,3,1,19.6,44.9,4,07:34:14, 
57:19,1,1,-0.0,86.0,14,07:34:14, 
57:19,2,1,-0.1,46.7,7,07:34:14, 
57:19,3,1,-0.2,49.3,8,07:34:14, 
83:12,1,1,1.3,11.7,2,07:34:15, 
115:12,1,1,1.0,127.6,19,07:34:15, 
115:12,2,1,3.0,81.9,12,07:34:15, 
115:12,3,1,5.0,63.0,9,07:34:15, 
3:2,2,1,-0.4,45.6,7,07:34:16, 
3:2,3,1,-0.3,75.6,11,07:34:16,*
4:3,3,1,6.0,16.7,2,07:34:16, 
42:39,3,1,-3.2,25.4,4,07:34:23, 
42:39,3,2,44.4,56.9,1,07:34:23, 
42:39,4,1,-4.4,20.6,4,07:34:23, 
26:14,1,1,-0.2,83.9,13,07:34:24, 
26:14,2,1,-0.5,53.4,8,07:34:24, 
8:7,2,1,-0.1,52.4,8,07:34:25, 
8:7,3,1,-0.2,44.0,7,07:34:25, 
10:7,1,1,-0.1,10.3,2,07:34:25, 
10:7,2,1,-0.2,29.3,5,07:34:25, 
10:7,3,1,-0.4,27.3,5,07:34:25, 
130:20,5,1,2.4,34.4,4,07:34:27, 
130:20,6,1,2.5,22.3,3,07:34:27, 
123:41,2,1,1.4,14.0,2,07:34:29, 
123:41,3,1,1.3,11.7,2,07:34:29, 
86:41,1,1,0.3,41.3,7,07:34:29, 
86:41,2,1,1.0,67.8,9,07:34:29,*
48:86,2,1,5.2,76.4,9,07:34:29,*
108:48,2,1,-0.0,80.5,12,07:34:29, 
86:41,3,1,1.7,43.4,7,07:34:29, 
50:54,1,1,-0.3,21.7,3,07:34:30, 
5:6,2,1,-0.3,37.4,6,07:34:36,*
5:6,3,1,-0.5,30.2,5,07:34:36,*
5:6,4,1,-0.8,23.8,4,07:34:36,*
11:6,1,1,-0.5,35.3,6,07:34:36, 
11:6,2,1,-1.5,20.4,3,07:34:36, 
134:133,2,1,-0.0,10.4,2,07:34:37, 
24:32,1,1,5.2,25.9,3,07:34:43,*
36:24,1,1,9.2,26.2,3,07:34:43, 
24:32,2,1,8.2,26.4,3,07:34:43,*
24:32,3,1,11.8,40.9,10,07:34:43,*
36:24,3,1,14.1,24.6,2,07:34:43, 
60:33,1,1,0.7,17.2,3,07:34:44, 
60:33,2,1,2.2,37.3,4,07:34:44, 
60:33,2,2,59.8,70.8,1,07:34:44, 
60:33,3,1,3.7,27.2,3,07:34:44, 
90:40,1,1,0.8,117.3,18,07:34:52, 
90:40,1,2,139.7,170.4,4,07:34:52,*
1:90,1,1,5.1,36.4,5,07:34:52,*
76:1,1,1,1.6,27.6,4,07:34:52,*
13:76,1,1,2.6,124.3,18,07:34:52,*
90:40,2,1,2.5,144.4,22,07:34:52, 
90:40,3,1,4.2,38.0,6,07:34:52, 
12:48,1,1,0.0,231.8,32,07:34:52,*
12:48,2,1,0.0,76.8,12,07:34:52, 
12:48,3,1,-0.0,87.5,13,07:34:52, 
108:48,1,1,0.0,97.7,15,07:34:52,*
109:108,1,1,1.9,57.3,9,07:34:52, 
108:48,2,1,-0.0,82.9,13,07:34:52, 
108:48,3,1,-0.0,67.7,11,07:34:52, 
48:12,1,1,-3.4,38.9,7,07:34:53, 
48:12,2,1,-5.7,43.1,8,07:34:53, 
48:12,3,1,-8.0,85.8,15,07:34:53, 
75:42,1,1,0.7,18.0,3,07:34:53, 
75:42,2,1,2.2,19.0,3,07:34:53, 
128:42,1,1,0.9,65.2,10,07:34:53, 
128:42,2,1,2.6,13.0,2,07:34:53, 
7:8,2,1,-0.0,38.1,5,07:34:56, 
7:8,3,1,-0.0,30.4,5,07:34:56, 
123:8,1,1,-0.0,34.5,6,07:34:56, 
123:8,2,1,-0.0,50.3,8,07:34:56,*
41:123,2,1,5.0,34.7,4,07:34:56, 
123:8,3,1,0.0,50.5,8,07:34:56,*
41:123,3,1,3.5,13.9,2,07:34:56, 
37:14,1,1,0.1,98.0,15,07:34:56,*
37:14,2,1,0.3,63.4,10,07:34:56, 
37:14,2,2,83.3,102.4,2,07:34:56,*
37:14,3,1,0.5,17.4,3,07:34:56, 
89:14,3,1,-0.8,10.2,2,07:34:56, 
15:16,1,1,12.1,51.5,6,07:34:58,*
15:16,2,1,18.3,54.1,5,07:34:58,*
15:16,3,1,24.7,43.8,3,07:34:58, 
57:17,1,1,0.2,29.8,5,07:35:00, 
57:17,2,1,0.5,30.1,5,07:35:00, 
2:9,1,1,0.1,27.3,4,07:35:06, 
2:9,2,1,0.4,57.0,8,07:35:06, 
2:9,3,1,0.7,53.6,8,07:35:06, 
23:22,1,1,2.8,61.3,9,07:35:07, 
23:22,2,1,3.5,51.9,8,07:35:07, 
17:37,2,1,-0.1,10.3,2,07:35:07, 
10:6,2,1,-0.0,70.0,11,07:35:08,*
7:10,2,1,2.5,25.1,4,07:35:08, 
10:6,3,1,-0.0,69.2,11,07:35:08,*
7:10,3,1,2.0,18.8,3,07:35:08, 
19:134,1,1,79.5,91.7,1,07:35:10, 
25:24,1,1,-0.3,10.1,2,07:35:14, 
50:40,2,1,21.9,53.7,5,07:35:15, 
42:75,1,1,5.4,35.0,5,07:35:15, 
42:75,2,1,6.3,28.7,4,07:35:15, 
21:20,1,1,-0.0,69.3,11,07:35:21,*
22:21,1,1,1.5,47.4,7,07:35:21, 
21:20,2,1,-0.1,73.7,12,07:35:21,*
22:21,2,1,6.4,60.7,7,07:35:21, 
21:20,3,1,-0.2,60.9,10,07:35:21,*
40:7,1,1,0.0,34.2,5,07:35:23, 
40:7,2,1,0.1,20.2,3,07:35:23, 
40:7,3,1,0.2,23.4,4,07:35:23, 
40:7,4,1,0.3,21.8,3,07:35:23, 
133:130,1,1,-0.0,109.4,16,07:35:23, 
133:130,3,1,-0.1,25.7,4,07:35:23, 
78:23,1,1,0.6,116.4,18,07:35:24,*
55:78,1,1,3.4,42.5,6,07:35:24, 
78:23,2,1,1.8,120.0,17,07:35:24,*
55:78,2,1,4.9,47.9,6,07:35:24, 
89:14,3,1,-0.8,29.9,5,07:35:24, 
74:63,2,1,-0.0,10.8,2,07:35:27, 
74:63,3,1,0.0,10.4,2,07:35:27, 
63:54,1,1,24.2,54.1,5,07:35:31, 
63:54,2,1,24.0,68.9,7,07:35:31, 
63:54,3,1,23.9,34.3,2,07:35:31, 
101:102,1,1,1.8,38.5,6,07:35:32, 
130:75,1,1,0.1,55.2,9,07:35:33, 
18:19,1,1,0.2,49.1,8,07:35:34, 
18:19,2,1,0.5,44.8,7,07:35:34, 
18:19,3,1,0.8,49.2,8,07:35:34, 
36:24,1,1,9.2,53.7,6,07:35:34, 
36:24,2,1,9.9,29.3,3,07:35:34, 
36:24,3,1,11.5,31.8,3,07:35:34, 
36:24,4,1,12.1,30.2,3,07:35:34, 
114:31,1,1,-0.3,37.2,6,07:35:34,*
113:114,1,1,5.2,108.8,16,07:35:34,*
114:31,2,1,-1.0,9.0,2,07:35:34, 
114:31,3,1,-1.6,15.0,3,07:35:34, 
111:12,1,1,-1.5,93.2,15,07:35:34, 
111:12,2,1,-4.4,102.8,16,07:35:34, 
111:12,3,1,-7.3,36.6,7,07:35:34, 
37:2,1,1,13.7,75.3,10,07:35:41, 
37:2,2,1,13.7,87.4,12,07:35:41, 
37:2,3,1,13.7,74.9,10,07:35:41, 
18:17,2,1,3.1,32.3,5,07:35:41, 
18:17,3,1,3.5,60.5,9,07:35:41, 
86:48,2,1,-0.2,22.7,4,07:35:44, 
86:48,3,1,-0.4,42.1,6,07:35:44, 
110:48,2,1,0.0,84.5,12,07:35:44,*
71:110,2,1,6.3,122.1,16,07:35:44, 
110:48,3,1,-0.0,29.5,5,07:35:44, 
124:42,3,1,16.3,82.1,10,07:35:45, 
124:42,4,1,15.1,90.9,11,07:35:45, 
87:37,1,1,-0.1,38.7,6,07:35:47, 
87:37,2,1,-0.4,40.9,6,07:35:47, 
27:6,1,1,0.1,16.9,3,07:35:50, 
27:6,2,1,0.3,22.9,4,07:35:50, 
54:40,2,1,24.2,40.8,3,07:35:50, 
54:40,2,2,60.1,69.1,1,07:35:50, 
54:40,3,1,23.4,48.6,4,07:35:50, 
83:41,1,1,27.2,89.2,10,07:35:52, 
83:41,2,1,26.5,75.3,8,07:35:52, 
83:41,3,1,25.8,93.2,11,07:35:52, 
83:41,4,1,25.6,87.2,10,07:35:52, 
94:41,1,1,0.3,149.2,23,07:35:52,*
58:94,1,1,4.1,37.2,5,07:35:52,*
59:58,1,1,4.0,30.5,4,07:35:52,*
144:59,1,1,1.3,142.2,19,07:35:52, 
94:41,2,1,1.0,38.1,6,07:35:52, 
94:41,3,1,1.7,46.7,7,07:35:52, 
80:33,1,1,-0.3,16.9,3,07:35:54, 
80:33,2,1,-1.0,57.5,9,07:35:54, 
142:33,1,1,-0.4,38.0,6,07:35:54, 
142:33,2,1,-1.2,37.0,6,07:35:54, 
131:130,1,1,0.5,26.7,4,07:35:55, 
131:130,2,1,1.5,37.7,5,07:35:55, 
131:130,3,1,2.4,19.6,3,07:35:55, 
131:130,4,1,3.4,22.0,3,07:35:55, 
131:130,5,1,4.4,28.6,4,07:35:55, 
131:130,6,1,5.3,41.1,5,07:35:55, 
131:130,7,1,6.3,23.1,3,07:35:55, 
17:16,1,1,22.9,38.4,2,07:35:56, 
17:16,2,1,19.6,37.4,3,07:35:56, 
17:16,3,1,16.2,26.6,2,07:35:56, 
145:22,1,1,-0.0,68.6,10,07:35:57, 
145:22,3,1,-0.0,60.2,8,07:35:57, 
145:22,4,1,0.0,50.5,8,07:35:57, 
31:32,1,1,-0.7,143.2,23,07:35:58,*
72:31,1,1,3.5,125.2,18,07:35:58,*
98:72,1,1,4.1,60.5,11,07:35:58, 
31:32,2,1,-2.1,8.3,2,07:35:58, 
31:32,3,1,-3.4,6.9,2,07:35:58, 
38:75,3,1,0.2,17.1,3,07:35:58, 
87:20,1,1,-0.1,81.9,13,07:36:00,*
88:87,1,1,5.8,26.8,3,07:36:00, 
87:20,2,1,-0.2,75.0,12,07:36:00,*
87:20,3,1,-0.3,55.8,9,07:36:00, 
130:20,1,1,2.1,31.5,5,07:36:00, 
130:20,2,1,2.2,33.9,5,07:36:00, 
130:20,3,1,2.3,38.8,5,07:36:00, 
130:20,4,1,2.4,46.3,7,07:36:00, 
130:20,4,2,336.5,339.8,1,07:36:00,*
131:130,4,1,9.8,31.1,3,07:36:00, 
130:20,7,1,2.6,14.6,2,07:36:00, 
137:133,1,1,0.1,99.6,16,07:36:00, 
137:133,2,1,0.2,9.8,2,07:36:00, 
72:31,1,1,3.5,125.2,18,07:36:02,*
98:72,1,1,4.1,60.5,11,07:36:02, 
72:31,2,1,79.8,127.4,6,07:36:02,*
98:72,2,1,4.5,60.7,11,07:36:02, 
72:31,3,1,5.5,15.9,2,07:36:02, 
77:9,1,1,-0.4,65.2,11,07:36:03,*
77:9,2,1,-1.2,51.5,8,07:36:03, 
77:9,3,1,-2.0,71.1,10,07:36:03,*
23:77,3,1,6.8,81.2,10,07:36:03, 
77:9,4,1,-2.8,28.8,5,07:36:03, 
31:89,2,1,2.7,19.6,3,07:36:03, 
31:89,3,1,4.6,15.0,2,07:36:03, 
112:89,1,1,0.7,17.5,3,07:36:03, 
112:89,2,1,2.0,12.4,2,07:36:03, 
112:89,3,1,3.4,13.8,2,07:36:03, 
39:23,3,1,-3.7,104.2,16,07:36:05, 
39:23,4,1,-5.1,107.5,17,07:36:05,*
49:102,1,1,2.9,46.1,8,07:36:05, 
49:102,2,1,3.4,64.0,8,07:36:05, 
49:102,3,1,3.9,42.7,5,07:36:05, 
46:8,1,1,-0.0,29.6,5,07:36:07, 
46:8,2,1,0.0,25.3,4,07:36:07, 
38:39,1,1,2.8,19.6,3,07:36:08, 
38:39,2,1,2.8,26.0,4,07:36:08, 
20:18,1,1,16.0,33.0,3,07:36:14, 
20:18,2,1,17.8,145.0,17,07:36:14,*
20:18,3,1,19.6,30.4,2,07:36:14, 
57:19,1,1,-0.0,42.3,6,07:36:14, 
57:19,2,1,-0.1,26.1,4,07:36:14, 
57:19,3,1,-0.2,39.7,6,07:36:14, 
83:12,1,1,1.3,50.2,8,07:36:15, 
115:12,1,1,1.0,90.9,13,07:36:15, 
